,Atlantic,California,Central,North Central,Northeast,Northwest,Southeast,Southwest,Texas
1/1/2030 0:00,0.816277125,0.707408933,0.7430956,0.800688655,0.844880132,0.939935071,0.781486503,0.789320428,0.764746512
1/1/2030 1:00,0.789760209,0.667603549,0.743621384,0.79994513,0.797211415,0.916473858,0.800308142,0.764488196,0.703130894
1/1/2030 2:00,0.770012118,0.64394659,0.728826176,0.767115788,0.76173904,0.909815396,0.79452656,0.747678528,0.700417575
1/1/2030 3:00,0.758568672,0.627597641,0.709829924,0.767985177,0.730010038,0.889719882,0.79839728,0.740705931,0.677687509
1/1/2030 4:00,0.757138116,0.621381376,0.711088145,0.736260635,0.708767691,0.88891117,0.780373583,0.740277789,0.71570809
1/1/2030 5:00,0.770156477,0.629493961,0.725030588,0.765887455,0.702521984,0.911186129,0.786617132,0.750206604,0.695464564
1/1/2030 6:00,0.790783753,0.647043582,0.759695739,0.770448834,0.714275716,0.940938988,0.793091664,0.771537247,0.731432094
1/1/2030 7:00,0.796537055,0.838928358,0.777017852,0.829935555,0.727533741,0.984530037,0.833464745,0.779682138,0.803888946
1/1/2030 8:00,0.88352028,1.091148777,0.886872794,0.888650781,0.957117715,1.073342428,0.848044691,0.837975701,0.819857791
1/1/2030 9:00,0.927354244,1.087925528,0.902845132,0.905649318,0.966140577,1.085280039,0.867727268,1.067597394,0.828270685
1/1/2030 10:00,0.929297074,1.058943525,0.912576068,0.955598398,0.94294265,1.083542489,0.847722714,1.044039393,0.8361076
1/1/2030 11:00,0.929844434,1.020940388,0.882967341,0.94089337,0.952419694,1.08922063,0.838868354,0.880305686,0.841708838
1/1/2030 12:00,0.926162281,1.07117553,0.893153433,0.978927392,0.996055749,1.064961432,0.841010199,0.915443906,0.792373396
1/1/2030 13:00,0.965365734,1.155764755,0.911105964,0.975668932,1.100265617,1.092586328,0.829118059,0.993482967,0.792405506
1/1/2030 14:00,0.973277401,1.054690422,0.874031621,0.98214856,1.045347367,1.047485113,0.836376534,1.060084522,0.822506889
1/1/2030 15:00,0.934610281,0.755438304,0.853643741,0.964989198,0.971735389,1.006704176,0.822545534,0.892074492,0.775463318
1/1/2030 16:00,0.934630331,0.792924038,0.890019653,0.957733412,0.895328898,1.067662142,0.825695307,0.775268198,0.74833013
1/1/2030 17:00,0.994381863,0.896827998,0.935969552,1.014828731,0.950686864,1.132822404,0.867223304,0.839484391,0.785329203
1/1/2030 18:00,1.027225507,0.930263629,0.973496435,1.037516755,1.039590555,1.142222334,0.937470226,0.907166495,0.869163129
1/1/2030 19:00,1.02238748,0.915615426,0.974961307,1.037922314,1.038754515,1.124872578,0.943538787,0.908308207,0.882328345
1/1/2030 20:00,1.005002264,0.885776861,0.957003545,1.001349705,1.00600433,1.091610297,0.967246073,0.891732998,0.876265522
1/1/2030 21:00,0.973931026,0.844488585,0.933670226,0.960287971,0.974315829,1.043302123,0.96439028,0.863419564,0.879370185
1/1/2030 22:00,0.933003287,0.784237112,0.897791323,0.915296506,0.92905398,0.982191853,0.91237704,0.817083394,0.885828366
1/1/2030 23:00,0.884278164,0.71423915,0.85949015,0.878982615,0.869715424,0.91894075,0.865277445,0.76906014,0.861251958
1/2/2030 0:00,0.831075913,0.650506965,0.839125812,0.833862956,0.812291948,0.872563186,0.830125986,0.727882061,0.859598279
1/2/2030 1:00,0.808554929,0.621289779,0.830106385,0.811645754,0.797439952,0.859722479,0.820452686,0.693212758,0.828011795
1/2/2030 2:00,0.806643177,0.604943305,0.834142631,0.823416303,0.808065465,0.862039212,0.81832484,0.68557756,0.801948281
1/2/2030 3:00,0.81190626,0.60237857,0.858658312,0.809196081,0.803046335,0.873421235,0.820081712,0.686510298,0.766113205
1/2/2030 4:00,0.823654464,0.611535863,0.869448664,0.807487604,0.803873696,0.896108058,0.845818852,0.697789799,0.767893319
1/2/2030 5:00,0.858384798,0.641211038,0.914990491,0.825691165,0.798871923,0.944308977,0.874719762,0.724676093,0.819111226
1/2/2030 6:00,0.900362146,0.686561795,0.969468037,0.872943508,0.803714588,1.002849389,0.92787392,0.76554326,0.887488066
1/2/2030 7:00,0.941243771,0.8648406,1.011269208,0.929605297,0.876160739,1.066257086,0.962710401,0.802995485,0.926483997
1/2/2030 8:00,1.073618833,1.110938828,1.07695041,1.015891577,0.972065176,1.142820824,0.984086856,0.889984752,1.08098262
1/2/2030 9:00,1.099700668,1.127488302,1.106145834,1.050758039,0.991291192,1.151390591,0.988769517,1.115972335,0.985213703
1/2/2030 10:00,1.102283087,1.127867071,1.079338675,1.034027545,0.978195168,1.134190993,0.99260524,1.06986043,0.945691966
1/2/2030 11:00,1.092417563,1.139024659,1.031866356,1.023939835,0.998792405,1.116422937,0.934866414,0.968212399,0.908062729
1/2/2030 12:00,1.089197559,1.157057025,1.020916437,1.010155474,1.02031536,1.129954375,0.915323827,0.947778816,0.885035643
1/2/2030 13:00,1.105398832,1.206549484,1.03125948,1.023599538,1.030888801,1.135945704,0.916478744,1.083897369,0.890382005
1/2/2030 14:00,1.0679738,1.004432999,1.005493427,1.007773394,0.980127605,1.077589772,0.915568809,1.106354432,0.876028709
1/2/2030 15:00,1.062749814,0.839893847,0.995553223,1.004491625,0.993836918,1.078898297,0.883658116,0.841038954,0.832218242
1/2/2030 16:00,1.121140965,0.884350908,1.043111865,1.059764257,1.024200485,1.153130286,0.906245483,0.828016304,0.846443097
1/2/2030 17:00,1.215869443,1.003182814,1.12973289,1.147833599,1.107298184,1.223258654,0.989784444,0.926703019,0.907831937
1/2/2030 18:00,1.21907441,0.996736318,1.159807237,1.149448845,1.180779983,1.190182999,1.049854101,0.991179156,0.985434461
1/2/2030 19:00,1.183896965,0.945837711,1.135184307,1.103035591,1.149262161,1.136177377,1.048993163,0.96217254,0.982422116
1/2/2030 20:00,1.156911885,0.908995637,1.113470194,1.06884273,1.119824313,1.092764374,1.027252735,0.923593893,0.98071425
1/2/2030 21:00,1.121176052,0.853192841,1.080086806,1.027363783,1.080874707,1.031001986,1.007724147,0.88962287,0.964271778
1/2/2030 22:00,1.06296936,0.779637423,1.029114489,0.964182741,1.021278686,0.953571619,1.003482454,0.835141809,0.920360967
1/2/2030 23:00,1.006186207,0.708884399,0.990284916,0.911844589,0.952431265,0.896196008,0.95346407,0.778902308,0.876369881
1/3/2030 0:00,0.967052928,0.658669062,0.969941505,0.876460688,0.87255333,0.864699164,0.945274662,0.743651955,0.872008903
1/3/2030 1:00,0.952208026,0.632028988,0.968937021,0.860275601,0.829302026,0.845937917,0.907316406,0.72096553,0.861406489
1/3/2030 2:00,0.950637121,0.618826544,0.977438511,0.854781901,0.813096166,0.85382768,0.916968708,0.71399803,0.876988003
1/3/2030 3:00,0.94927273,0.617578835,1.000447466,0.862294075,0.780557161,0.867069526,0.949348367,0.715292649,0.883185288
1/3/2030 4:00,0.967006813,0.637069337,1.047119336,0.885231495,0.772891055,0.90022455,0.967211076,0.733549845,0.915490239
1/3/2030 5:00,1.015796095,0.690049934,1.124608454,0.980782711,0.791295496,0.964533198,1.030269517,0.776124482,0.997405576
1/3/2030 6:00,1.111856886,0.777005846,1.19910243,1.046292223,0.853191349,1.064135559,1.137361775,0.850707826,1.116016945
1/3/2030 7:00,1.178915582,0.841272763,1.22637521,1.154511346,0.978571241,1.126919025,1.181311598,0.919592805,1.154974745
1/3/2030 8:00,1.19047632,1.161713654,1.210672304,1.178262216,1.06900526,1.148732783,1.12761148,0.941025386,1.113642791
1/3/2030 9:00,1.284956181,1.19490915,1.180019856,1.147332477,1.197494988,1.150155,1.070327621,1.079860602,1.051140127
1/3/2030 10:00,1.262760005,1.162008252,1.144907395,1.140913449,1.15409904,1.128165342,1.035575133,1.106283075,1.001541782
1/3/2030 11:00,1.238696187,1.143938751,1.125751577,1.117591447,1.162618543,1.126766721,1.013085759,0.95475651,0.965955561
1/3/2030 12:00,1.228074784,1.213354944,1.106083053,1.101709364,1.183938998,1.109798797,1.006478237,0.987901831,0.99199098
1/3/2030 13:00,1.294800653,1.303142957,1.09147357,1.127781712,1.241466617,1.112218496,0.981441047,1.117430056,1.008126397
1/3/2030 14:00,1.303551406,1.233402459,1.064106621,1.101299143,1.251175089,1.096243763,0.945722629,1.126232451,1.002057553
1/3/2030 15:00,1.240555809,0.913454216,1.03713728,1.07739211,1.145660538,1.09043477,0.933326525,1.054997788,0.986815204
1/3/2030 16:00,1.246072523,0.945523309,1.096263179,1.145001675,1.176287356,1.152280817,0.973412627,0.876926423,0.882270145
1/3/2030 17:00,1.343116758,1.050674977,1.18411365,1.194717676,1.254961857,1.219946583,1.014303671,0.95203475,0.949232125
1/3/2030 18:00,1.355738133,1.036286713,1.214528057,1.188939618,1.327474544,1.187870556,1.062054219,1.013605638,1.025255225
1/3/2030 19:00,1.317140185,0.97992938,1.203172682,1.139165348,1.295867043,1.135113396,1.028414651,0.981785518,1.01203783
1/3/2030 20:00,1.289937564,0.938549506,1.185691003,1.099278338,1.271549575,1.097425726,1.037527992,0.943533075,0.999791771
1/3/2030 21:00,1.247359723,0.880278524,1.144541177,1.047112665,1.231144855,1.051798956,1.00616326,0.93108128,0.969415444
1/3/2030 22:00,1.181691483,0.805106531,1.099990755,0.990301705,1.166613597,0.981460366,0.975421482,0.891534218,0.936849597
1/3/2030 23:00,1.119280339,0.73882694,1.094149578,0.954677731,1.084962333,0.923537749,0.904313623,0.832730962,0.927350974
1/4/2030 0:00,1.095788944,0.691171387,1.079691813,0.965350472,1.020164931,0.891373772,0.871150021,0.778774885,0.920738263
1/4/2030 1:00,1.098580884,0.661459078,1.061851764,0.954246533,0.985979882,0.862041357,0.894521331,0.744875218,0.900171627
1/4/2030 2:00,1.087367008,0.645251238,1.049468363,0.944548067,0.967870514,0.863294109,0.879948384,0.729248038,0.903765972
1/4/2030 3:00,1.092047644,0.643676748,1.036462392,0.93984684,0.952703195,0.87933534,0.885827959,0.733080927,0.897494433
1/4/2030 4:00,1.090457691,0.6598326,1.064457144,0.945401141,0.951953941,0.903478702,0.895130287,0.761159902,0.864723883
1/4/2030 5:00,1.126844142,0.714367882,1.137789686,0.948652609,0.942884793,0.983386686,0.91583479,0.841166377,0.906736173
1/4/2030 6:00,1.200536328,0.798969486,1.187974634,1.024242839,0.9554196,1.078415644,1.016641502,0.885978566,1.008323072
1/4/2030 7:00,1.255883913,0.885851129,1.24415771,1.082296117,1.083929578,1.1303169,1.073141418,0.922808966,1.038404386
1/4/2030 8:00,1.250372211,1.241547227,1.17252285,1.084957893,1.177667255,1.14989973,1.027539714,0.945393453,1.028239475
1/4/2030 9:00,1.267106811,1.233085581,1.113689925,1.086249157,1.252763275,1.124709548,0.989798443,1.128449614,0.964358075
1/4/2030 10:00,1.258925473,1.181728986,1.053245641,1.07108263,1.24448388,1.109522076,0.967582049,1.09550817,0.924212194
1/4/2030 11:00,1.255543065,1.180275801,0.987956815,1.06704102,1.241813761,1.106915751,0.939395087,0.969318432,0.902198589
1/4/2030 12:00,1.235119295,1.214585324,0.966305483,1.058069764,1.239025034,1.108479546,0.91500185,0.984746833,0.897036861
1/4/2030 13:00,1.265544928,1.326636526,0.959038671,1.052888392,1.220840451,1.097953427,0.899392979,1.046791734,0.88003848
1/4/2030 14:00,1.250586745,1.194906675,0.944418724,1.048515808,1.176541928,1.074535117,0.880060376,1.078774956,0.910609476
1/4/2030 15:00,1.194820118,0.933724536,0.947327542,1.047569503,1.180276624,1.082598635,0.891021584,0.894047003,0.895646084
1/4/2030 16:00,1.218729553,0.96539258,1.004993801,1.092978181,1.20547931,1.158499529,0.909724232,0.858704906,0.860866635
1/4/2030 17:00,1.303506294,1.061582529,1.079375296,1.169691858,1.285010101,1.218560834,0.963025378,0.928685724,0.903173939
1/4/2030 18:00,1.303408049,1.041626611,1.083605115,1.165023262,1.328611442,1.186148022,0.992304262,0.991969179,0.957426268
1/4/2030 19:00,1.256042306,0.982558481,1.088583064,1.143316506,1.29242742,1.130186048,0.975540474,0.960597589,0.965740824
1/4/2030 20:00,1.224014691,0.941032546,1.078713488,1.125656021,1.258253943,1.091286384,0.958804684,0.928777469,0.953233869
1/4/2030 21:00,1.183249355,0.880738988,1.016105902,1.101774627,1.211658481,1.023193738,0.93436945,0.889974558,0.886514723
1/4/2030 22:00,1.115367613,0.804985226,0.923034208,1.039551545,1.143600814,0.951656024,0.894570327,0.836956315,0.836848144
1/4/2030 23:00,1.035477019,0.737759951,0.88321323,0.973664442,1.054245836,0.894707293,0.858655924,0.785614962,0.76860978
1/5/2030 0:00,0.982639674,0.691374387,0.861174753,0.905514131,0.960531302,0.852323949,0.84044324,0.751700004,0.73495419
1/5/2030 1:00,0.963335688,0.659931624,0.852419526,0.859583353,0.895991365,0.834770405,0.850466516,0.731939215,0.722541559
1/5/2030 2:00,0.964104599,0.643236089,0.858540599,0.835060988,0.872773188,0.832123323,0.843257037,0.724044074,0.718850884
1/5/2030 3:00,0.948318357,0.642488454,0.872566749,0.843885403,0.869903461,0.842653733,0.854190247,0.726036973,0.727602943
1/5/2030 4:00,0.95016194,0.661270931,0.906648567,0.866722598,0.853888531,0.875399039,0.88208323,0.747984344,0.754808379
1/5/2030 5:00,1.000512102,0.713407344,0.979505027,0.911457675,0.845128919,0.951143339,0.92800691,0.796201281,0.829141676
1/5/2030 6:00,1.11139975,0.79888779,1.060787116,1.003356525,0.898791664,1.050031374,1.021345162,0.879372948,0.944732672
1/5/2030 7:00,1.16260203,0.910839968,1.120692537,1.066791624,1.015267301,1.103919014,1.06383909,0.919638677,0.983686458
1/5/2030 8:00,1.160065725,1.229391966,1.091682838,1.101306136,1.098301358,1.150744909,1.06384609,0.970857705,0.977182119
1/5/2030 9:00,1.169042038,1.202586027,1.010594321,1.078023758,1.136767854,1.127841428,1.062551183,1.096135092,1.050251073
1/5/2030 10:00,1.169190407,1.160458518,0.966315946,1.054440706,1.194908762,1.086798786,0.949803334,1.026913716,1.033190479
1/5/2030 11:00,1.153575592,1.180758546,0.931185175,1.039840564,1.202464939,1.08539373,0.913657947,0.954302883,0.965431762
1/5/2030 12:00,1.146679449,1.310087052,0.91174423,1.029349626,1.215100997,1.112548845,0.893576399,0.917125892,0.958833099
1/5/2030 13:00,1.18365336,1.334986769,0.926808869,1.042821659,1.232704112,1.125687724,0.873438855,1.132827875,1.012047865
1/5/2030 14:00,1.168766353,1.33319195,0.926897808,1.075336343,1.185093253,1.124589421,0.871478997,1.142629267,1.017616992
1/5/2030 15:00,1.135578855,0.930436922,0.978694115,1.091903682,1.113127318,1.078745993,0.869925109,1.149846517,0.900131489
1/5/2030 16:00,1.119928952,0.957173544,0.991977366,1.091150833,1.13583635,1.139841247,0.938191174,0.876590025,0.85901628
1/5/2030 17:00,1.201073664,1.050335818,1.024118229,1.12161208,1.206465779,1.219618379,0.979663176,0.945480101,0.893755592
1/5/2030 18:00,1.21884083,1.033120404,1.031126072,1.12117389,1.259905772,1.197442096,1.005673295,1.010425155,0.942573255
1/5/2030 19:00,1.180484482,0.972544626,1.020597304,1.097346104,1.222006278,1.147930507,1.026783769,0.979318605,0.920838608
1/5/2030 20:00,1.149508481,0.932083205,0.978066313,1.049028584,1.187419121,1.11341762,0.961422494,0.943155902,0.90427773
1/5/2030 21:00,1.106646935,0.881994124,0.959101451,0.995224358,1.142258522,1.06266186,0.953835043,0.909037068,0.871846345
1/5/2030 22:00,1.050770034,0.80453714,0.915466574,0.965651146,1.077151583,0.991789134,0.912419037,0.852022834,0.827449865
1/5/2030 23:00,0.981928907,0.736819218,0.853871319,0.881390333,0.994137776,0.937927235,0.853623288,0.797174794,0.747376856
1/6/2030 0:00,0.943433214,0.691545204,0.838123944,0.863347597,0.911795116,0.905087544,0.824099422,0.765910239,0.709847963
1/6/2030 1:00,0.924532229,0.661704163,0.824843309,0.842030085,0.854198068,0.892450623,0.831098916,0.75383052,0.687988889
1/6/2030 2:00,0.929591806,0.644912079,0.81704025,0.823870809,0.826976158,0.892396995,0.828628095,0.751236184,0.695273909
1/6/2030 3:00,0.929324141,0.643050418,0.837752494,0.808965332,0.80941065,0.903959209,0.833226762,0.75480913,0.722932903
1/6/2030 4:00,0.932531113,0.660139576,0.860442317,0.829653528,0.808678753,0.937227925,0.836866499,0.772699347,0.691958522
1/6/2030 5:00,0.964215876,0.711808098,0.929178823,0.883369184,0.812335341,1.013746615,0.875216727,0.818454467,0.747128001
1/6/2030 6:00,1.043747578,0.796558238,0.993546872,0.958260174,0.864346257,1.107722318,0.94958635,0.901223477,0.849025968
1/6/2030 7:00,1.105633415,0.929062957,1.044116349,1.049823388,0.975730442,1.166535161,0.990036426,0.968253174,0.890584701
1/6/2030 8:00,1.095105244,1.220462429,1.057378673,1.039483951,1.060939938,1.210589556,1.015087615,0.986790701,0.940728921
1/6/2030 9:00,1.125778493,1.224653642,0.969703463,1.057351877,1.185532969,1.19272926,0.983568893,1.168577727,0.863583968
1/6/2030 10:00,1.107338654,1.178641896,0.936830164,1.065320888,1.204145697,1.166191941,0.919551521,1.134525152,0.850872309
1/6/2030 11:00,1.089563468,1.186509395,0.915547665,1.060011322,1.205354917,1.127970136,0.921119408,0.992769397,0.846099919
1/6/2030 12:00,1.082974088,1.225646363,0.927101844,1.049748802,1.220001519,1.147237632,0.879115445,1.007652426,0.845796878
1/6/2030 13:00,1.115379643,1.310327187,0.952909751,1.05273689,1.261910531,1.155093073,0.878583483,1.01716839,0.93938631
1/6/2030 14:00,1.104850469,1.246023135,0.902136238,1.053962892,1.262746571,1.134592131,0.873536848,1.110115965,0.961484205
1/6/2030 15:00,1.050950483,0.897191913,0.895764045,1.061137099,1.109629838,1.111345431,0.881033306,0.991398323,0.946797764
1/6/2030 16:00,1.018986025,0.927424101,0.925616045,1.034519344,1.067723718,1.174349844,0.875783686,0.865860993,0.845110521
1/6/2030 17:00,1.097356841,1.023703172,0.974409364,1.090826851,1.129422857,1.232238139,0.921105409,0.924837544,0.869118977
1/6/2030 18:00,1.105147207,1.003841328,0.975170575,1.079058634,1.16792696,1.198070617,0.95082526,0.982070946,0.896201994
1/6/2030 19:00,1.058657642,0.945607479,0.953861918,1.074415677,1.12079921,1.138687171,0.925480093,0.948201861,0.870419444
1/6/2030 20:00,1.029586376,0.910740944,0.944128366,1.048282728,1.082844752,1.102286575,0.877029595,0.915759915,0.905666499
1/6/2030 21:00,0.995835477,0.862877439,0.899509932,1.024105322,1.037148972,1.057631546,0.873816828,0.890132563,0.895539719
1/6/2030 22:00,0.950306299,0.80100444,0.862911672,0.963931014,0.985919132,0.989875684,0.869477141,0.847777093,0.881531608
1/6/2030 23:00,0.90840113,0.745862632,0.82573008,0.891156393,0.922249949,0.936069559,0.823525464,0.802322691,0.781138811
1/7/2030 0:00,0.878599047,0.707730763,0.826085835,0.835149558,0.861589351,0.903667473,0.795702475,0.779575102,0.751420744
1/7/2030 1:00,0.838896353,0.671264981,0.811335096,0.809620287,0.799230639,0.883531201,0.770896268,0.761740952,0.69910306
1/7/2030 2:00,0.824351196,0.651061502,0.810359387,0.854812202,0.765479521,0.875180236,0.759368102,0.748896694,0.686977415
1/7/2030 3:00,0.814193947,0.642921686,0.800602292,0.8607977,0.745284393,0.879041458,0.78332737,0.748769271,0.654826994
1/7/2030 4:00,0.823621382,0.645993922,0.796490187,0.791092745,0.733296339,0.89221037,0.800672116,0.76059924,0.639002646
1/7/2030 5:00,0.835314449,0.66714061,0.790363883,0.79247491,0.73543417,0.925927416,0.786274157,0.774722827,0.69487253
1/7/2030 6:00,0.858798827,0.701974962,0.822933744,0.835459555,0.75783945,0.973141578,0.826269265,0.811257605,0.750728366
1/7/2030 7:00,0.894207848,0.885945202,0.845066392,0.872185998,0.7907661,1.017586386,0.854253242,0.839479294,0.824925194
1/7/2030 8:00,1.019315845,1.134868105,0.866733419,0.952419185,1.049061812,1.119614881,0.872570918,0.869326903,0.769073372
1/7/2030 9:00,1.040742107,1.127097155,0.8765873,0.979360921,1.097630212,1.148361677,0.879794396,1.043667318,0.812907921
1/7/2030 10:00,0.98906665,1.122774735,0.879734159,0.978640704,1.033506848,1.151047371,0.904089639,1.05106296,0.833609019
1/7/2030 11:00,0.964537676,1.095862344,0.863798443,0.980379482,1.055758807,1.15015929,0.875097735,0.953038845,0.83924036
1/7/2030 12:00,0.967942139,1.175619173,0.8588545,0.956819738,1.078884412,1.154749854,0.875601699,1.033346039,0.838899188
1/7/2030 13:00,0.986126341,1.220690186,0.854517432,0.959204148,1.120226422,1.122916225,0.859754844,1.120528988,0.826165454
1/7/2030 14:00,0.957976365,1.164298194,0.854316012,0.955202162,1.081265244,1.097567304,0.847288746,1.106354432,0.819213578
1/7/2030 15:00,0.913786517,0.794194028,0.856327596,0.915764997,0.967066296,1.064716888,0.843110048,0.967605865,0.815239931
1/7/2030 16:00,0.92030472,0.82254475,0.885800299,0.954155632,0.940437425,1.115582049,0.838609373,0.815279081,0.8165705
1/7/2030 17:00,0.982944432,0.91555106,0.925762532,1.009978333,0.978643563,1.159168807,0.872451926,0.887828751,0.830996045
1/7/2030 18:00,1.025145336,0.948404922,0.957443007,1.030067513,1.064177059,1.1583365,0.927229966,0.946448517,0.884911216
1/7/2030 19:00,1.016448718,0.929204067,0.943976647,1.014199415,1.063482771,1.135832012,0.930617721,0.945949019,0.881985166
1/7/2030 20:00,0.996170309,0.897791011,0.91680327,0.984574925,1.028432754,1.104116366,0.919194547,0.930648041,0.861257979
1/7/2030 21:00,0.965635404,0.858285177,0.88367885,0.947734273,0.994638243,1.063002934,0.896915158,0.909475403,0.83193527
1/7/2030 22:00,0.926189348,0.797040983,0.844875435,0.896281826,0.950857544,0.993700439,0.863422579,0.864556179,0.792427582
1/7/2030 23:00,0.874878799,0.740240515,0.80677045,0.846078688,0.892496778,0.93469668,0.819864728,0.81597736,0.745885735
1/8/2030 0:00,0.835770583,0.693629671,0.766659113,0.801998566,0.829128454,0.894908935,0.781318515,0.781782072,0.701898661
1/8/2030 1:00,0.81566761,0.659438977,0.74032019,0.774562699,0.778375937,0.873843825,0.757359247,0.751164827,0.675349479
1/8/2030 2:00,0.804475789,0.64144127,0.732640075,0.763162748,0.762271328,0.870660462,0.746650021,0.735986176,0.663197744
1/8/2030 3:00,0.796983164,0.6352052,0.732509283,0.759524366,0.749910093,0.87497645,0.743864223,0.738422507,0.674769487
1/8/2030 4:00,0.795233815,0.637027251,0.738996574,0.761960054,0.740207406,0.88821615,0.74486515,0.739706933,0.671050715
1/8/2030 5:00,0.811191483,0.652205236,0.760166591,0.780270832,0.732784301,0.918374437,0.76022204,0.757255656,0.681747452
1/8/2030 6:00,0.840334929,0.681667508,0.784779058,0.811484929,0.732908694,0.962896469,0.786260158,0.787286754,0.712769999
1/8/2030 7:00,0.870552043,0.857129065,0.810089955,0.844309609,0.779799229,1.006109976,0.822517536,0.812954882,0.741404343
1/8/2030 8:00,0.909398609,1.137603657,0.884654559,0.873810566,0.825495008,1.099150405,0.841871137,0.843674066,0.771856932
1/8/2030 9:00,1.019025122,1.142832152,0.904668374,0.99412655,0.845267777,1.116150507,0.858599928,1.113699105,0.806983574
1/8/2030 10:00,1.014624182,1.087606174,0.893600743,0.988579242,0.896028972,1.113778,0.880228364,1.120284336,0.820379583
1/8/2030 11:00,0.978675821,1.093488231,0.918940414,0.953288574,0.93001152,1.100141452,0.878597482,1.068020439,0.830082909
1/8/2030 12:00,0.978935466,1.115095383,0.944319322,0.969855912,0.953568163,1.1156035,0.883966094,0.975200287,0.882864185
1/8/2030 13:00,0.993101681,1.16397884,0.935383603,1.005256128,0.961228484,1.078924039,0.875510705,1.027826066,0.958050411
1/8/2030 14:00,0.983548934,1.045629678,0.915979279,0.957789352,0.963192743,1.040927471,0.88927171,1.10559499,0.921721641
1/8/2030 15:00,0.919119774,0.776260686,0.910135486,0.909574388,0.963600637,1.028331308,0.887633829,0.880550338,0.841712851
1/8/2030 16:00,0.957977368,0.804542091,0.942074929,0.953544962,0.97487126,1.095078961,0.888368776,0.852466266,0.838937319
1/8/2030 17:00,1.033438952,0.907210719,0.975204581,1.022270981,1.026966069,1.160273546,0.92800691,0.91968455,0.871962744
1/8/2030 18:00,1.078150097,0.95073695,1.006066296,1.052287045,1.124285119,1.177724123,0.978613252,0.990710238,0.930423527
1/8/2030 19:00,1.076694478,0.938022201,0.998388797,1.04340436,1.131971475,1.166168345,0.989119492,0.997927488,0.930816878
1/8/2030 20:00,1.063565843,0.90418552,0.969355556,1.011274258,1.102235661,1.133058368,0.995195053,0.975827209,0.906471263
1/8/2030 21:00,1.029746774,0.854861404,0.923873894,0.960385865,1.068423793,1.075485406,0.957257795,0.938915258,0.864884434
1/8/2030 22:00,0.975712454,0.784967418,0.866024526,0.907173662,1.014014688,1.001972034,0.88733985,0.885152864,0.806881223
1/8/2030 23:00,0.920567373,0.721430806,0.81136387,0.869610462,0.937920627,0.937367358,0.839190331,0.830880777,0.821633891
1/9/2030 0:00,0.880192007,0.667474818,0.794847438,0.845983125,0.879010216,0.889696285,0.812718245,0.786287756,0.84545972
1/9/2030 1:00,0.896832372,0.644845238,0.801274564,0.847052963,0.866735768,0.877653564,0.804234858,0.758866285,0.84543363
1/9/2030 2:00,0.894060481,0.634945261,0.78290873,0.85809397,0.884955065,0.880658881,0.808602542,0.755899873,0.812193468
1/9/2030 3:00,0.904190663,0.63938156,0.792467021,0.874237103,0.865853442,0.89509556,0.808686536,0.75864202,0.794621116
1/9/2030 4:00,0.893539186,0.662154725,0.793510742,0.879705164,0.838556318,0.934664503,0.820088712,0.78375968,0.769366378
1/9/2030 5:00,0.934228332,0.724436201,0.863256964,0.933019922,0.811418302,1.02846216,0.872836899,0.83849049,0.756454031
1/9/2030 6:00,1.038072471,0.831276237,0.939270745,1.029713231,0.85259831,1.137959974,0.96480325,0.927008835,0.86872362
1/9/2030 7:00,1.11358819,0.89921944,0.961521106,1.079212466,0.975215512,1.175913639,1.013806707,0.965990139,0.918113248
1/9/2030 8:00,1.117779609,1.171252191,0.951175447,1.122935976,1.060381614,1.176745947,1.006653224,0.945556555,0.91765969
1/9/2030 9:00,1.122437187,1.156596561,0.944086512,1.065292919,1.076769724,1.149607993,1.00630325,1.125269131,0.929965956
1/9/2030 10:00,1.108211825,1.117410081,0.944178067,1.04209678,1.086342232,1.136014348,1.0042174,1.156783436,0.945884628
1/9/2030 11:00,1.10635521,1.067736903,0.941366036,1.035230238,1.090869574,1.115573469,1.005813285,1.090263431,0.960113497
1/9/2030 12:00,1.117090897,1.099491593,0.942755048,1.025510795,1.091453934,1.103661599,0.995671018,1.047423753,0.966477353
1/9/2030 13:00,1.130161388,1.252326046,0.961272601,1.027498969,1.169341574,1.114700403,1.002089554,1.085237861,0.968135047
1/9/2030 14:00,1.114984661,1.167172381,0.995746796,1.040008382,1.10628568,1.084565713,0.979523186,1.110569592,0.980559719
1/9/2030 15:00,1.112526551,0.908161355,0.976766239,1.083107236,1.067790255,1.10601909,0.986389689,0.87140645,0.965046439
1/9/2030 16:00,1.120364033,0.938811921,0.999429903,1.07896074,1.087985382,1.174343409,0.987264626,0.866849796,0.983654348
1/9/2030 17:00,1.191945974,1.043735833,1.061972093,1.163780945,1.159066099,1.245128185,1.036779046,0.950097918,1.030958814
1/9/2030 18:00,1.200708757,1.034613199,1.077852876,1.190522233,1.223689929,1.216557289,1.049504126,1.028697641,1.060239378
1/9/2030 19:00,1.177662467,0.981013699,1.064187712,1.149050278,1.191628247,1.16043443,1.014408664,1.002942865,1.025435846
1/9/2030 20:00,1.15190143,0.941631645,1.042557306,1.072292316,1.154165576,1.125027027,0.992080278,0.96666803,0.994124307
1/9/2030 21:00,1.115202202,0.884848506,0.986499791,1.005601087,1.107769722,1.058817799,0.962276433,0.930724495,0.948909015
