hour,power,driving,fraction,E_cap
108,7755.59278,3801.85344,0.10567297,146784.7981
109,6775.938955,3858.597521,0.092324805,146784.7981
110,2530.772381,4104.48854,0.034482759,146784.7981
111,2530.772381,4104.48854,0.034482759,146784.7981
112,3020.599293,4076.116499,0.041156841,146784.7981
113,4326.804393,4000.457724,0.058954394,146784.7981
114,7265.765868,3830.225481,0.098998888,146784.7981
115,15347.90992,3362.086811,0.209121246,146784.7981
116,31022.37112,2454.181512,0.42269188,146784.7981
117,42125.11447,1811.081925,0.573971079,146784.7981
118,49309.24252,1394.958663,0.67185762,146784.7981
119,57228.11093,936.2773397,0.779755284,146784.7981
120,63922.41207,548.5261182,0.870967742,146784.7981
121,65759.26299,442.130966,0.895995551,146784.7981
122,67596.11391,335.7358137,0.921023359,146784.7981
123,65473.53063,458.681323,0.892102336,146784.7981
124,64248.96335,529.6114245,0.87541713,146784.7981
125,63269.30952,586.3555057,0.862068966,146784.7981
126,62534.56915,628.9135666,0.852057842,146784.7981
127,60656.89932,737.6730555,0.82647386,146784.7981
128,55350.4411,1045.036829,0.754171301,146784.7981
129,46207.0054,1574.648253,0.629588432,146784.7981
130,25715.9129,2761.545285,0.350389321,146784.7981
131,12653.8619,3518.133034,0.172413793,146784.7981
132,7755.59278,3801.85344,0.10567297,146784.7981
133,6775.938955,3858.597521,0.092324805,146784.7981
134,2530.772381,4104.48854,0.034482759,146784.7981
135,2530.772381,4104.48854,0.034482759,146784.7981
136,3020.599293,4076.116499,0.041156841,146784.7981
137,4326.804393,4000.457724,0.058954394,146784.7981
138,7265.765868,3830.225481,0.098998888,146784.7981
139,15347.90992,3362.086811,0.209121246,146784.7981
140,31022.37112,2454.181512,0.42269188,146784.7981
141,42125.11447,1811.081925,0.573971079,146784.7981
142,49309.24252,1394.958663,0.67185762,146784.7981
143,57228.11093,936.2773397,0.779755284,146784.7981
144,63922.41207,548.5261182,0.870967742,146784.7981
145,65759.26299,442.130966,0.895995551,146784.7981
146,67596.11391,335.7358137,0.921023359,146784.7981
147,65473.53063,458.681323,0.892102336,146784.7981
148,64248.96335,529.6114245,0.87541713,146784.7981
149,63269.30952,586.3555057,0.862068966,146784.7981
150,62534.56915,628.9135666,0.852057842,146784.7981
151,60656.89932,737.6730555,0.82647386,146784.7981
152,55350.4411,1045.036829,0.754171301,146784.7981
153,46207.0054,1574.648253,0.629588432,146784.7981
154,25715.9129,2761.545285,0.350389321,146784.7981
155,12653.8619,3518.133034,0.172413793,146784.7981
156,7755.59278,3801.85344,0.10567297,146784.7981
157,6775.938955,3858.597521,0.092324805,146784.7981
158,2530.772381,4104.48854,0.034482759,146784.7981
159,2530.772381,4104.48854,0.034482759,146784.7981
160,3020.599293,4076.116499,0.041156841,146784.7981
161,4326.804393,4000.457724,0.058954394,146784.7981
162,7265.765868,3830.225481,0.098998888,146784.7981
163,15347.90992,3362.086811,0.209121246,146784.7981
164,31022.37112,2454.181512,0.42269188,146784.7981
165,42125.11447,1811.081925,0.573971079,146784.7981
166,49309.24252,1394.958663,0.67185762,146784.7981
167,57228.11093,936.2773397,0.779755284,146784.7981
168,63922.41207,548.5261182,0.870967742,146784.7981
169,65759.26299,442.130966,0.895995551,146784.7981
170,67596.11391,335.7358137,0.921023359,146784.7981
171,65473.53063,458.681323,0.892102336,146784.7981
172,64248.96335,529.6114245,0.87541713,146784.7981
173,63269.30952,586.3555057,0.862068966,146784.7981
174,62534.56915,628.9135666,0.852057842,146784.7981
175,60656.89932,737.6730555,0.82647386,146784.7981
176,55350.4411,1045.036829,0.754171301,146784.7981
177,46207.0054,1574.648253,0.629588432,146784.7981
178,25715.9129,2761.545285,0.350389321,146784.7981
179,12653.8619,3518.133034,0.172413793,146784.7981
180,7755.59278,3801.85344,0.10567297,146784.7981
181,6775.938955,3858.597521,0.092324805,146784.7981
182,2530.772381,4104.48854,0.034482759,146784.7981
183,2530.772381,4104.48854,0.034482759,146784.7981
184,3020.599293,4076.116499,0.041156841,146784.7981
185,4326.804393,4000.457724,0.058954394,146784.7981
186,7265.765868,3830.225481,0.098998888,146784.7981
187,15347.90992,3362.086811,0.209121246,146784.7981
188,31022.37112,2454.181512,0.42269188,146784.7981
189,42125.11447,1811.081925,0.573971079,146784.7981
190,49309.24252,1394.958663,0.67185762,146784.7981
191,57228.11093,936.2773397,0.779755284,146784.7981
192,63922.41207,548.5261182,0.870967742,146784.7981
193,65759.26299,442.130966,0.895995551,146784.7981
194,67596.11391,335.7358137,0.921023359,146784.7981
195,65473.53063,458.681323,0.892102336,146784.7981
196,64248.96335,529.6114245,0.87541713,146784.7981
197,63269.30952,586.3555057,0.862068966,146784.7981
198,62534.56915,628.9135666,0.852057842,146784.7981
199,60656.89932,737.6730555,0.82647386,146784.7981
200,55350.4411,1045.036829,0.754171301,146784.7981
201,46207.0054,1574.648253,0.629588432,146784.7981
202,25715.9129,2761.545285,0.350389321,146784.7981
203,12653.8619,3518.133034,0.172413793,146784.7981
204,7755.59278,3801.85344,0.10567297,146784.7981
205,6775.938955,3858.597521,0.092324805,146784.7981
206,2530.772381,4104.48854,0.034482759,146784.7981
207,2530.772381,4104.48854,0.034482759,146784.7981
208,3020.599293,4076.116499,0.041156841,146784.7981
209,4326.804393,4000.457724,0.058954394,146784.7981
210,7265.765868,3830.225481,0.098998888,146784.7981
211,15347.90992,3362.086811,0.209121246,146784.7981
212,31022.37112,2454.181512,0.42269188,146784.7981
213,42125.11447,1811.081925,0.573971079,146784.7981
214,49309.24252,1394.958663,0.67185762,146784.7981
215,57228.11093,936.2773397,0.779755284,146784.7981
216,63922.41207,548.5261182,0.870967742,146784.7981
217,65759.26299,442.130966,0.895995551,146784.7981
218,67596.11391,335.7358137,0.921023359,146784.7981
219,65473.53063,458.681323,0.892102336,146784.7981
220,64248.96335,529.6114245,0.87541713,146784.7981
221,63269.30952,586.3555057,0.862068966,146784.7981
