hour,power,driving,fraction,E_cap
108,17517.588,8587.261359,0.10567297,331543.4024
109,15304.84004,8715.429439,0.092324805,331543.4024
110,5716.265558,9270.824453,0.034482759,331543.4024
111,5716.265558,9270.824453,0.034482759,331543.4024
112,6822.639537,9206.740413,0.041156841,331543.4024
113,9772.970147,9035.849639,0.058954394,331543.4024
114,16411.21402,8651.345399,0.098998888,331543.4024
115,34666.38467,7593.958739,0.209121246,331543.4024
116,70070.352,5543.26946,0.42269188,331543.4024
117,95148.16219,4090.697886,0.573971079,331543.4024
118,111374.9805,3150.798633,0.67185762,331543.4024
119,129261.3599,2114.77332,0.779755284,331543.4024
120,144381.8043,1238.958107,0.870967742,331543.4024
121,148530.7067,998.6429566,0.895995551,331543.4024
122,152679.6091,758.3278066,0.921023359,331543.4024
123,147885.3219,1036.025313,0.892102336,331543.4024
124,145119.3869,1196.235413,0.87541713,331543.4024
125,142906.6389,1324.403493,0.862068966,331543.4024
126,141247.078,1420.529553,0.852057842,331543.4024
127,137005.9777,1666.18504,0.82647386,331543.4024
128,125020.2596,2360.428806,0.754171301,331543.4024
129,104367.9453,3556.66422,0.629588432,331543.4024
130,58084.6339,6237.513226,0.350389321,331543.4024
131,28581.32779,7946.420959,0.172413793,331543.4024
132,17517.588,8587.261359,0.10567297,331543.4024
133,15304.84004,8715.429439,0.092324805,331543.4024
134,5716.265558,9270.824453,0.034482759,331543.4024
135,5716.265558,9270.824453,0.034482759,331543.4024
136,6822.639537,9206.740413,0.041156841,331543.4024
137,9772.970147,9035.849639,0.058954394,331543.4024
138,16411.21402,8651.345399,0.098998888,331543.4024
139,34666.38467,7593.958739,0.209121246,331543.4024
140,70070.352,5543.26946,0.42269188,331543.4024
141,95148.16219,4090.697886,0.573971079,331543.4024
142,111374.9805,3150.798633,0.67185762,331543.4024
143,129261.3599,2114.77332,0.779755284,331543.4024
144,144381.8043,1238.958107,0.870967742,331543.4024
145,148530.7067,998.6429566,0.895995551,331543.4024
146,152679.6091,758.3278066,0.921023359,331543.4024
147,147885.3219,1036.025313,0.892102336,331543.4024
148,145119.3869,1196.235413,0.87541713,331543.4024
149,142906.6389,1324.403493,0.862068966,331543.4024
150,141247.078,1420.529553,0.852057842,331543.4024
151,137005.9777,1666.18504,0.82647386,331543.4024
152,125020.2596,2360.428806,0.754171301,331543.4024
153,104367.9453,3556.66422,0.629588432,331543.4024
154,58084.6339,6237.513226,0.350389321,331543.4024
155,28581.32779,7946.420959,0.172413793,331543.4024
156,17517.588,8587.261359,0.10567297,331543.4024
157,15304.84004,8715.429439,0.092324805,331543.4024
158,5716.265558,9270.824453,0.034482759,331543.4024
159,5716.265558,9270.824453,0.034482759,331543.4024
160,6822.639537,9206.740413,0.041156841,331543.4024
161,9772.970147,9035.849639,0.058954394,331543.4024
