hour,power,driving,fraction,E_cap
190,67200.94082,1901.114877,0.67185762,200045.1848
191,77993.1449,1276.002528,0.779755284,200045.1848
192,87116.45143,747.5570365,0.870967742,200045.1848
193,89619.79774,602.5567493,0.895995551,200045.1848
194,92123.14404,457.556462,0.921023359,200045.1848
195,89230.38831,625.1123495,0.892102336,200045.1848
196,87561.49078,721.7792077,0.87541713,200045.1848
197,86226.37275,799.1126942,0.862068966,200045.1848
198,85225.03422,857.1128091,0.852057842,200045.1848
199,82666.058,1005.335325,0.82647386,200045.1848
200,75434.16867,1424.225044,0.754171301,200045.1848
201,62973.06706,2146.004251,0.629588432,200045.1848
202,35046.84828,3763.563012,0.350389321,200045.1848
203,17245.27455,4794.676165,0.172413793,200045.1848
204,10569.6844,5181.343598,0.10567297,200045.1848
205,9234.566372,5258.677085,0.092324805,200045.1848
206,3449.05491,5593.78886,0.034482759,200045.1848
207,3449.05491,5593.78886,0.034482759,200045.1848
208,4116.613925,5555.122116,0.041156841,200045.1848
209,5896.771297,5452.010801,0.058954394,200045.1848
210,9902.125386,5220.010341,0.098998888,200045.1848
211,20916.84913,4582.009077,0.209121246,200045.1848
212,42278.7376,3344.673293,0.42269188,200045.1848
213,57410.07527,2468.227112,0.573971079,200045.1848
214,67200.94082,1901.114877,0.67185762,200045.1848
215,77993.1449,1276.002528,0.779755284,200045.1848
216,87116.45143,747.5570365,0.870967742,200045.1848
217,89619.79774,602.5567493,0.895995551,200045.1848
218,92123.14404,457.556462,0.921023359,200045.1848
219,89230.38831,625.1123495,0.892102336,200045.1848
220,87561.49078,721.7792077,0.87541713,200045.1848
221,86226.37275,799.1126942,0.862068966,200045.1848
222,85225.03422,857.1128091,0.852057842,200045.1848
223,82666.058,1005.335325,0.82647386,200045.1848
224,75434.16867,1424.225044,0.754171301,200045.1848
225,62973.06706,2146.004251,0.629588432,200045.1848
226,35046.84828,3763.563012,0.350389321,200045.1848
227,17245.27455,4794.676165,0.172413793,200045.1848
228,10569.6844,5181.343598,0.10567297,200045.1848
229,9234.566372,5258.677085,0.092324805,200045.1848
230,3449.05491,5593.78886,0.034482759,200045.1848
231,3449.05491,5593.78886,0.034482759,200045.1848
232,4116.613925,5555.122116,0.041156841,200045.1848
233,5896.771297,5452.010801,0.058954394,200045.1848
234,9902.125386,5220.010341,0.098998888,200045.1848
235,20916.84913,4582.009077,0.209121246,200045.1848
236,42278.7376,3344.673293,0.42269188,200045.1848
237,57410.07527,2468.227112,0.573971079,200045.1848
238,67200.94082,1901.114877,0.67185762,200045.1848
239,77993.1449,1276.002528,0.779755284,200045.1848
240,87116.45143,747.5570365,0.870967742,200045.1848
241,89619.79774,602.5567493,0.895995551,200045.1848
242,92123.14404,457.556462,0.921023359,200045.1848
243,89230.38831,625.1123495,0.892102336,200045.1848
244,87561.49078,721.7792077,0.87541713,200045.1848
245,86226.37275,799.1126942,0.862068966,200045.1848
246,85225.03422,857.1128091,0.852057842,200045.1848
247,82666.058,1005.335325,0.82647386,200045.1848
248,75434.16867,1424.225044,0.754171301,200045.1848
249,62973.06706,2146.004251,0.629588432,200045.1848
250,35046.84828,3763.563012,0.350389321,200045.1848
251,17245.27455,4794.676165,0.172413793,200045.1848
252,10569.6844,5181.343598,0.10567297,200045.1848
253,9234.566372,5258.677085,0.092324805,200045.1848
254,3449.05491,5593.78886,0.034482759,200045.1848
255,3449.05491,5593.78886,0.034482759,200045.1848
256,4116.613925,5555.122116,0.041156841,200045.1848
257,5896.771297,5452.010801,0.058954394,200045.1848
258,9902.125386,5220.010341,0.098998888,200045.1848
259,20916.84913,4582.009077,0.209121246,200045.1848
260,42278.7376,3344.673293,0.42269188,200045.1848
261,57410.07527,2468.227112,0.573971079,200045.1848
262,67200.94082,1901.114877,0.67185762,200045.1848
263,77993.1449,1276.002528,0.779755284,200045.1848
264,87116.45143,747.5570365,0.870967742,200045.1848
265,89619.79774,602.5567493,0.895995551,200045.1848
266,92123.14404,457.556462,0.921023359,200045.1848
267,89230.38831,625.1123495,0.892102336,200045.1848
268,87561.49078,721.7792077,0.87541713,200045.1848
269,86226.37275,799.1126942,0.862068966,200045.1848
270,85225.03422,857.1128091,0.852057842,200045.1848
271,82666.058,1005.335325,0.82647386,200045.1848
272,75434.16867,1424.225044,0.754171301,200045.1848
273,62973.06706,2146.004251,0.629588432,200045.1848
274,35046.84828,3763.563012,0.350389321,200045.1848
275,17245.27455,4794.676165,0.172413793,200045.1848
276,10569.6844,5181.343598,0.10567297,200045.1848
277,9234.566372,5258.677085,0.092324805,200045.1848
278,3449.05491,5593.78886,0.034482759,200045.1848
279,3449.05491,5593.78886,0.034482759,200045.1848
280,4116.613925,5555.122116,0.041156841,200045.1848
281,5896.771297,5452.010801,0.058954394,200045.1848
282,9902.125386,5220.010341,0.098998888,200045.1848
283,20916.84913,4582.009077,0.209121246,200045.1848
284,42278.7376,3344.673293,0.42269188,200045.1848
285,57410.07527,2468.227112,0.573971079,200045.1848
286,67200.94082,1901.114877,0.67185762,200045.1848
287,77993.1449,1276.002528,0.779755284,200045.1848
288,87116.45143,747.5570365,0.870967742,200045.1848
289,89619.79774,602.5567493,0.895995551,200045.1848
290,92123.14404,457.556462,0.921023359,200045.1848
291,89230.38831,625.1123495,0.892102336,200045.1848
292,87561.49078,721.7792077,0.87541713,200045.1848
293,86226.37275,799.1126942,0.862068966,200045.1848
294,85225.03422,857.1128091,0.852057842,200045.1848
295,82666.058,1005.335325,0.82647386,200045.1848
296,75434.16867,1424.225044,0.754171301,200045.1848
297,62973.06706,2146.004251,0.629588432,200045.1848
298,35046.84828,3763.563012,0.350389321,200045.1848
299,17245.27455,4794.676165,0.172413793,200045.1848
300,10569.6844,5181.343598,0.10567297,200045.1848
301,9234.566372,5258.677085,0.092324805,200045.1848
302,3449.05491,5593.78886,0.034482759,200045.1848
303,3449.05491,5593.78886,0.034482759,200045.1848
304,4116.613925,5555.122116,0.041156841,200045.1848
305,5896.771297,5452.010801,0.058954394,200045.1848
306,9902.125386,5220.010341,0.098998888,200045.1848
307,20916.84913,4582.009077,0.209121246,200045.1848
308,42278.7376,3344.673293,0.42269188,200045.1848
309,57410.07527,2468.227112,0.573971079,200045.1848
310,67200.94082,1901.114877,0.67185762,200045.1848
311,77993.1449,1276.002528,0.779755284,200045.1848
312,87116.45143,747.5570365,0.870967742,200045.1848
313,89619.79774,602.5567493,0.895995551,200045.1848
314,92123.14404,457.556462,0.921023359,200045.1848
315,89230.38831,625.1123495,0.892102336,200045.1848
316,87561.49078,721.7792077,0.87541713,200045.1848
